date,month,n,n_tradable,ic_GBM_EVENT,gross_GBM_EVENT,pred_GBM_EVENT,ic_StockMixer_T1_EVENT,gross_StockMixer_T1_EVENT,pred_StockMixer_T1_EVENT,ic_GBM_SCALAR,gross_GBM_SCALAR,pred_GBM_SCALAR,ic_StockMixer_T1_SCALAR,gross_StockMixer_T1_SCALAR,pred_StockMixer_T1_SCALAR,ic_GBM_TFIDF,gross_GBM_TFIDF,pred_GBM_TFIDF,ic_StockMixer_T1_TFIDF,gross_StockMixer_T1_TFIDF,pred_StockMixer_T1_TFIDF,ic_GBM_SHUFFLE,gross_GBM_SHUFFLE,pred_GBM_SHUFFLE,ic_StockMixer_T1_SHUFFLE,gross_StockMixer_T1_SHUFFLE,pred_StockMixer_T1_SHUFFLE,ic_GBM_SCALAR_SHUFFLE,gross_GBM_SCALAR_SHUFFLE,pred_GBM_SCALAR_SHUFFLE,ic_StockMixer_T1_SCALAR_SHUFFLE,gross_StockMixer_T1_SCALAR_SHUFFLE,pred_StockMixer_T1_SCALAR_SHUFFLE,ic_GBM_NOTEXT,gross_GBM_NOTEXT,pred_GBM_NOTEXT,ic_StockMixer_T1_NOTEXT,gross_StockMixer_T1_NOTEXT,pred_StockMixer_T1_NOTEXT,turnover_GBM_EVENT,net_GBM_EVENT,turnover_GBM_SCALAR,net_GBM_SCALAR,turnover_GBM_TFIDF,net_GBM_TFIDF,turnover_GBM_SHUFFLE,net_GBM_SHUFFLE,turnover_GBM_SCALAR_SHUFFLE,net_GBM_SCALAR_SHUFFLE,turnover_GBM_NOTEXT,net_GBM_NOTEXT,turnover_StockMixer_T1_EVENT,net_StockMixer_T1_EVENT,turnover_StockMixer_T1_SCALAR,net_StockMixer_T1_SCALAR,turnover_StockMixer_T1_TFIDF,net_StockMixer_T1_TFIDF,turnover_StockMixer_T1_SHUFFLE,net_StockMixer_T1_SHUFFLE,turnover_StockMixer_T1_SCALAR_SHUFFLE,net_StockMixer_T1_SCALAR_SHUFFLE,turnover_StockMixer_T1_NOTEXT,net_StockMixer_T1_NOTEXT
2025-10-13,2025-10,420,409,-0.0361467136894028,-0.027370313653267413,0.02066336251348232,-0.10811238938225243,-0.019287902025862048,0.20544468575134509,-0.12373509142586675,-0.03164415396366932,0.01902823269948195,-0.037270058587967635,0.001983269155929241,0.07823765364180252,-0.026279507665173632,0.007597098480456258,0.018377157876763108,0.011153913150303384,0.01185986212617048,1.0127021503157732,-0.19982235076200902,-0.028359593960036338,0.0199654211534891,0.03512605515678466,-0.00745290522815625,0.3030970885259349,-0.08358212001236269,-0.03282676657358874,0.018668533750576984,-0.06018256666219707,0.002757963157201046,0.06912358941101446,-0.0025910419950618776,-0.02532024292202832,0.019984295953533026,-0.03202674975105177,-0.006907369866585832,0.09558565714737263,1.5365853658536586,-0.03121177706790156,1.7073170731707317,-0.035912446646596145,1.6097560975609757,0.003572708236553818,1.7560975609756098,-0.03274983786247536,1.6341463414634148,-0.03691213242724728,1.6097560975609757,-0.02934463316593076,1.0,-0.021787902025862046,1.4878048780487805,-0.00173624303919271,1.6829268292682928,0.007652545052999749,1.7317073170731707,-0.011782173520839177,1.6341463414634148,-0.0013274026964574907,1.4146341463414636,-0.01044395523243949
2025-10-14,2025-10,363,350,-0.092688827997718,-0.005758997391005702,0.022253490702721868,-0.02845873363201339,-0.016527584881115345,0.25042726227215356,-0.026467254493372023,-0.009885453590705171,0.02180521006210854,-0.0062925522493578745,-0.007796271499665724,0.09991571690355028,0.11463157709544249,0.011724109297193358,0.02128437908313783,0.01955296698579018,0.006220962187698152,1.000210027183805,-0.010698618978875175,-0.016307014244550458,0.02252875387748946,0.051976903056762426,-0.013964014086471414,0.38724614168916427,-0.026222647267348423,-0.008989607574406259,0.02042023973717669,0.13189146363430643,-0.01404534991824195,0.07525884950799601,-0.036371965553281475,-0.0065443663624141675,0.01977580694321337,0.20159624403722848,0.008570680394190738,0.12942914334791047,1.3414634146341464,-0.009112655927591067,1.5121951219512195,-0.01366594139558322,1.6341463414634145,0.007638743443534822,1.6585365853658536,-0.020453355707965092,1.6585365853658536,-0.013135949037820893,1.5853658536585367,-0.010507780996560509,0.9268292682926829,-0.01884465805184705,1.5121951219512195,-0.011576759304543773,1.7073170731707317,0.0019526695047713235,1.878048780487805,-0.018659136037690927,1.7073170731707317,-0.01831364260116878,1.2195121951219512,0.00552189990638586
2025-10-15,2025-10,392,383,-0.05879051799001772,0.007673953058309334,0.022540514436324065,0.013754137985242058,0.02431719453515763,0.2554988796381574,0.028351162919044524,0.014288968733336948,0.021624207017310677,-0.0052340271329538186,0.011484335875520306,0.08650325674955782,-0.05367714068152139,-0.004699561013228843,0.016654019401213922,-0.0010143211225565989,0.006935232737896708,0.9597773810750561,0.036836910680740374,0.020830539291345387,0.021283697658021884,0.010869675652884186,0.007544983082282686,0.31900615186283465,-0.024257254435727012,0.007054093787174812,0.021437636648476067,-0.03710057248979011,-0.005495133524948771,0.08121883437821739,-0.02024343116945542,-0.0003739436045080771,0.022512555037720337,-0.04781087457641376,0.0016544181505237024,0.11344216616922304,1.5,0.003923953058309334,1.526315789473684,0.010473179259652738,1.631578947368421,-0.008778508381649897,1.5526315789473684,0.016948960343976967,1.657894736842105,0.0029093569450695496,1.657894736842105,-0.00451868044661334,1.1052631578947367,0.021554036640420788,1.5526315789473684,0.007602756928151884,1.7105263157894737,0.002658916948423023,1.8421052631578947,0.0029397199243879485,1.7105263157894737,-0.009771449314422455,1.263157894736842,-0.0015034765863184028
2025-10-16,2025-10,373,365,-0.01394811855790939,0.005913793786016169,0.02131751113931223,0.02831974823807296,0.028721750470022504,0.24269122257828712,-0.07515859844063981,-0.009963150495237376,0.020277060614453307,0.0342040439126578,0.03054808082650316,0.08734878157782885,-0.1216897882950103,-0.027905534753645767,0.018953716434488694,-0.011577333251417101,-0.009796672056827445,1.0503666007684338,-0.04576371235767424,-0.002259709417942922,0.02041946670870777,0.12155335740089754,0.03150297175327025,0.32803723780024385,-0.07437620702259612,-0.013531915711605884,0.02022203010896856,-0.015341207695785617,0.0035433647266140955,0.07772914739325643,-0.037822560864115375,0.0009279540108366874,0.02109954912592943,-0.15707198538672762,-0.04467421039949111,0.09581739424417417,1.3684210526315788,0.0024927411544372227,1.526315789473684,-0.013778939968921586,1.631578947368421,-0.03198448212206682,1.5789473684210527,-0.006207077838995554,1.526315789473684,-0.017347705185290094,1.526315789473684,-0.002887835462847523,1.1578947368421053,0.025827013627917242,1.5789473684210527,0.026600712405450526,1.6842105263157894,-0.014007198372616918,1.9473684210526314,0.026634550700638672,1.5,-0.00020663527338590434,1.1578947368421053,-0.047568947241596375
2025-10-17,2025-10,389,379,0.07778898280167863,0.008258659884867754,0.0175390818988134,0.03439745837643948,-0.008439705350597874,0.21288913439371082,0.04777903282879473,0.005164686110943094,0.017772129472121957,0.05095866151433773,-0.006038670447091186,0.07653391243595827,-0.02942036448229472,-0.0020124177084196128,0.02121485442813413,0.02995581395384622,-0.00471968558027233,1.0739481072676809,0.05060761191527989,0.011693557913989093,0.01557136322165611,-0.05323528543854119,-0.004026296141383091,0.28424404997770725,0.03559096585476938,0.008037018520160158,0.01682742626765358,0.07669567327801594,-0.0016926639723660042,0.06571814020801531,0.0400946753451211,0.0016684828479490484,0.01525579135730087,-0.013631814512078535,-0.0059172570631803294,0.07362035674190051,1.4473684210526314,0.004640238832236175,1.6052631578947367,0.0011515282162062523,1.7105263157894737,-0.006288733497893297,1.7368421052631577,0.0073514526508311985,1.5789473684210527,0.004089650099107526,1.6052631578947367,-0.0023446750467877933,0.8421052631578947,-0.010544968508492611,1.5789473684210527,-0.009986038868143816,1.8421052631578947,-0.009324948738167067,1.8421052631578947,-0.008631559299277829,1.526315789473684,-0.005508453446050214,1.2894736842105263,-0.009140941273706646
2025-10-20,2025-10,423,411,0.0829905544236723,0.015404833673173544,0.018419806791481617,0.026557218409545252,0.007452847911027156,0.2639205583893671,0.000337391558163558,0.0004388581866153166,0.017473619484745437,0.003929707925217513,0.010361031428996295,0.13287148224871334,-0.0670165222432243,-0.013178890930649468,0.0185210133447879,0.013980402024369405,0.0006852300010224536,0.9205633412774017,-0.024353551486262986,0.007547569885638173,0.01698644270271876,0.09443277372128825,-0.002915463045243696,0.3673607685217043,0.002248061514662166,0.01306179239690926,0.0164700725077642,0.07567630815629432,0.01978723377558597,0.12165550855783427,0.0012282765042730657,0.007702505960222204,0.016746405616072914,0.015863428082940147,0.004742189608699946,0.13325564072626395,1.4634146341463414,0.011746297087807691,1.6341463414634145,-0.0036465076670432204,1.7560975609756098,-0.017569134833088494,1.7560975609756098,0.003157325983199148,1.7073170731707317,0.008793499713982432,1.6829268292682926,0.003495188887051473,1.170731707317073,0.004526018642734473,1.829268292682927,0.005787860697288977,1.8536585365853657,-0.00394891634044096,1.9024390243902438,-0.007671560606219306,1.7073170731707317,0.015518941092659139,1.4146341463414633,0.0012056042428462877
2025-10-21,2025-10,372,358,0.008767626032730241,0.021333699205373122,0.020778687079408862,0.0506516160268614,0.014404143165054607,0.32356990413326353,0.011859558546371886,0.022965753322893308,0.018165020120817284,-0.06924633899418467,-0.011900693492105778,0.07708429400291708,-0.023954223857878425,0.015024218039321382,0.022367655671508453,0.023780087612622992,0.02087182986962614,1.4300012994143698,-0.00042297294383458067,0.012992976386033488,0.01905839274680052,-0.03273896453344889,-0.002617944727013941,0.3332230677414272,-0.011166997251433783,0.00776084219511184,0.018733432359106808,-0.12779282743335293,-0.030060444340995727,0.07141906028199527,-0.06015469455622579,0.009190628723998883,0.016985519301321823,-0.21168645318870746,-0.006596340625807757,0.06806717264569467,1.4390243902439024,0.017736138229763367,1.6341463414634145,0.01888038746923477,1.8048780487804879,0.010512022917370162,1.7317073170731707,0.008663708093350563,1.7073170731707317,0.0034925495121850116,1.6585365853658536,0.005044287260584249,1.121951219512195,0.01159926511627412,1.7317073170731707,-0.016229961784788704,1.7804878048780488,0.016420610357431017,1.975609756097561,-0.007556969117257843,1.829268292682927,-0.034633615072703045,1.3658536585365852,-0.01001097477214922
2025-10-22,2025-10,418,402,-0.1088085685410476,0.004310259056838572,0.016948754964105386,-0.10406552034677234,-0.014498625539808737,0.24329551057890056,-0.06975905456495562,0.010580518744516699,0.01654091169697782,-0.042192623423987115,0.005727703723873728,0.07893662117421626,-0.10339869951727834,0.0012323087619619281,0.018324132115042295,-0.12389787891416344,-0.006749800597462317,1.19208033233881,-0.07907788649714517,0.006914987154494588,0.018945480554742666,0.0928873911766842,-0.0013840656553916093,0.32896951329894364,-0.021752676826971944,0.013970673976160053,0.018628444098412494,0.015506713129421807,-0.01802322932855762,0.07627746919170023,-0.08882113053058491,-0.0072754296653477655,0.01758229374761172,-0.016921067196568426,-0.02077996204269239,0.07837880924344062,1.75,-6.474094316142806e-05,1.825,0.006018018744516699,1.8,-0.0032676912380380715,1.9,0.0021649871544945883,1.875,0.009283173976160054,1.725,-0.011587929665347767,1.15,-0.017373625539808736,1.825,0.0011652037238737284,1.875,-0.011437300597462317,1.925,-0.006196565655391609,1.8,-0.02252322932855762,1.5,-0.02452996204269239
2025-10-23,2025-10,484,467,0.043380364095745035,0.0070537440423222375,0.016729860155746533,0.01448559336277368,0.0027616370383207866,0.18964644616588633,0.015578596070990332,-0.004190261561731301,0.016106617665286878,0.009715626668292413,-0.003908679643375771,0.07859564604277307,0.0030579247396594895,-0.00555351483095477,0.02443685055443539,-0.0847888754830126,-0.007915075156734602,0.9877084078306848,-0.012441095123728357,-0.0058529965632695535,0.017196130305531403,0.004597554434223213,0.01137378057911748,0.314446317745333,0.003965693664585041,-0.014520496660431315,0.017212326265799986,-0.0899896743154635,-0.010417060442830056,0.07097110179986092,-0.01268796602049464,0.0012774851113270484,0.015135552448532682,-0.06064191127193077,-0.013836347471288434,0.10288077204468403,1.7234042553191489,0.0027452334040243657,1.7446808510638299,-0.008551963689390877,1.8510638297872342,-0.010181174405422856,1.8297872340425532,-0.010427464648375937,1.8085106382978724,-0.019041773256175995,1.7446808510638299,-0.0030842170163325267,1.0,0.00026163703832078654,1.6808510638297873,-0.008110807302950239,1.9361702127659575,-0.012755500688649495,1.9148936170212767,0.006586546536564288,1.5531914893617023,-0.014300039166234312,1.297872340425532,-0.017081028322352265
2025-10-24,2025-10,395,387,0.01752086911268128,-0.0007571619438024326,0.01768185650143516,0.042355316434049946,0.003702866165748954,0.2508987598121167,0.044723401852490074,-0.0010038203188478482,0.016304441650932686,0.16850630574848272,0.020895534317382006,0.07522896939936356,0.06987043792537198,0.008351937914757327,0.019355201470079866,0.0104715835360614,0.0008902746269053396,1.3843960578625019,0.035922128626858264,0.018082860871246158,0.016729399319334263,0.08617797846095732,0.006281974852683533,0.3569287446637948,-0.026281058999686514,0.0005841513772903385,0.015581634083769266,0.04467959164997011,-0.0016730960819912764,0.06272112138760395,0.04064467397638314,-0.004694575710357371,0.015232021322186071,0.10075898741965696,0.007572046724610207,0.07915128691074175,1.5319148936170213,-0.004586949177844986,1.6382978723404256,-0.005099564999698912,1.702127659574468,0.004096618765821157,1.7872340425531914,0.013614775764863179,1.7234042553191489,-0.0037243592610075333,1.574468085106383,-0.00863074592312333,1.2340425531914894,0.0006177597827702309,1.680851063829787,0.01669340665780754,1.8085106382978722,-0.003631001968839341,1.8297872340425532,0.0017075067675771504,1.553191489361702,-0.005556074805395531,1.3191489361702127,0.004274174384184675
2025-10-27,2025-10,446,433,-0.06455946122541692,-0.006610628243066432,0.018297754303021954,0.028170503883846305,0.006679679883374001,0.34883121808254436,-0.03596598741480732,-0.0002466741997681505,0.017374750223417876,-0.00911504279640886,0.002848913911698813,0.07148434074465618,0.05224291940739509,0.005459042583637719,0.027950759805833978,-0.04228871165757377,-0.0007737277881634252,1.4098759037117627,-0.07889315550072405,-0.004640849441666233,0.016660216654841988,-0.06455959430540067,-0.008622705826593791,0.38083820703417753,0.01936629571323819,-0.0022461013626436637,0.01698716126557613,0.005352158351173496,0.004749983201793885,0.056117499550414646,0.036177336023516485,0.0013425637882319144,0.016059124433054954,-0.10096254919568637,0.00025965221566674225,0.05948115846272125,1.5116279069767442,-0.010389698010508291,1.813953488372093,-0.004781557920698383,1.7209302325581395,0.0011567170022423702,1.7906976744186045,-0.009117593627712743,1.7674418604651163,-0.0066647060138064545,1.7674418604651163,-0.0030760408629308764,1.2325581395348837,0.0035982845345367913,1.744186046511628,-0.0015115512045802567,1.9534883720930232,-0.005657448718395983,1.813953488372093,-0.013157589547524023,1.5813953488372092,0.0007964948297008619,1.372093023255814,-0.003170580342472793
2025-10-28,2025-10,454,438,-0.03918158633370526,-0.006372994300765935,0.01846434039382691,-0.037269560673320254,-0.00687230510676674,0.2158346695148132,-0.0386891531656383,-0.005893475012260809,0.01818860201857236,-0.04055360260067101,-0.006429911514274246,0.07508665462955832,-0.009945809022036177,-0.007705115482537089,0.028647216755110866,-0.02473325481377264,-0.010892401860554412,1.6410841074856846,-0.07464690522105724,0.0045352190159250235,0.01834317136439569,0.06624078891898495,0.008071166254750503,0.38534486192193895,-0.061907120564387304,0.000419283314489947,0.01912531072229788,0.06128696254335297,0.009088953893493472,0.06657032215629112,0.031247898102247217,-0.00475575444671029,0.016667235662831383,0.06694699450662682,0.005426531715822772,0.06808218724009665,1.4318181818181819,-0.00995253975531139,1.7045454545454546,-0.010154838648624445,1.7272727272727273,-0.012023297300718907,1.7045454545454546,0.0002738553795613866,1.7045454545454546,-0.00384208032187369,1.6590909090909092,-0.008903481719437563,1.2272727272727273,-0.009940486924948559,1.7727272727272727,-0.010861729696092427,1.8863636363636365,-0.015608310951463504,1.9090909090909092,0.003298438982023231,1.7727272727272727,0.0046571357116752905,1.25,0.0023015317158227716
2025-10-29,2025-10,524,507,0.025420453070239143,-0.005640521909168056,0.014921663745008005,-0.08178089417401274,-0.0014650186169742712,0.3105141324009381,0.06623543949397383,0.004364556363200679,0.014596041445091868,-0.12098542551852362,-0.008937928450697252,0.07485273144408769,0.08485849295152408,0.011210284062618299,0.023703587949435237,-0.04672890501553504,-0.00920349976648503,1.2006485581982371,0.038941100162915916,0.003565991003388529,0.015699974082004742,-0.09020311244796322,-0.010839736296678268,0.3902134316078588,0.019181219396969908,0.010922611277923823,0.016300147593992894,-0.16691723086791105,-0.021095954280910583,0.06244086609313301,0.09597507242577683,0.00626184345350881,0.015517633319602655,-0.09423421403308684,-0.004821334761566786,0.06425830747420881,1.5882352941176472,-0.009611110144462174,1.7843137254901962,-9.622795052481158e-05,1.843137254901961,0.006602440925363396,1.7843137254901962,-0.0008947933103369615,1.803921568627451,0.006412807356355196,1.8235294117647058,0.0017030199240970455,1.215686274509804,-0.004504234303248781,1.7058823529411764,-0.013202634333050193,1.9019607843137254,-0.013958401727269344,1.9411764705882353,-0.015692677473148856,1.8235294117647058,-0.025654777810322348,1.3333333333333333,-0.00815466809490012
2025-10-30,2025-10,578,563,0.01108763484349304,0.006579905710147433,0.015075273371596008,-0.019646413831210564,-0.00577975462386269,0.21240954367177828,0.012730224396612295,0.00032687834003587105,0.015505215593450486,-0.04837221780257723,-6.66340495801155e-05,0.07628173723683826,0.04762409586643735,0.0013747220008737465,0.024674129308574183,0.05786506379904937,-0.006810290787401802,1.1161228559379066,0.03820173481742675,0.004339915337293273,0.017900429985495563,-0.010465822227402269,0.010083817866414995,0.3856320098774242,0.07475519390800126,0.0081502743241687,0.014794777063827529,-0.07814104625410255,-0.0042472844488988205,0.06444989500700363,0.04210325786993633,-0.00045133088857202727,0.01662583548678803,-0.07791049210602172,-0.0004672438625519385,0.08100425581713873,1.6071428571428572,0.0025620485672902893,1.7857142857142856,-0.004137407374249843,1.8392857142857142,-0.003223492284840539,1.8214285714285714,-0.0002136560912781556,1.8392857142857142,0.0035520600384544142,1.9107142857142856,-0.005228116602857741,1.2678571428571428,-0.008949397481005546,1.6607142857142856,-0.004218419763865829,1.8035714285714286,-0.011319219358830374,1.9285714285714286,0.005262389294986424,1.6964285714285714,-0.008488355877470249,1.3214285714285714,-0.003770815291123367
2025-10-31,2025-10,426,419,0.046831662582114277,0.010002320275135385,0.018560150271952285,0.18095980798345668,0.020651895517710336,0.23646456757116885,0.029840532854296102,-0.002616870562023933,0.016753819377420747,0.006403785320025971,0.005318078498707672,0.08210667032038882,0.03244968011725156,0.006674210487334832,0.022698473562798492,0.09852892710261399,0.011396906454922515,1.1536379960321246,0.06717746540525074,0.005453114886336959,0.017986726026876364,-0.024723154700338052,-0.007084304692361664,0.37409581487909666,0.0580572046446019,0.017818222583757468,0.017383688023751544,-0.08003004798783896,-0.01522852204533326,0.07261391241280805,0.027930674179026147,0.0025697657374527593,0.017058640543770584,-0.031249022582790862,-0.0065389634350286035,0.1243484199401878,1.6428571428571428,0.005895177417992528,1.8035714285714284,-0.007125799133452504,1.7678571428571428,0.002254567630191975,1.7678571428571428,0.0010334720291941017,1.7857142857142856,0.013353936869471754,1.8035714285714284,-0.0019391628339758115,1.232142857142857,0.017571538374853195,1.5357142857142856,0.001478792784421958,1.8928571428571428,0.006664763597779658,1.8928571428571428,-0.01181644754950452,1.6607142857142856,-0.01938030775961897,1.5178571428571428,-0.010333606292171461
2025-11-03,2025-11,500,493,-0.05349517210341509,-0.0003914529634552735,0.016119697483552863,-0.1439527063594791,-0.015494865211545009,0.18315860305969814,-0.10963577685569703,-0.023414952553878567,0.015712855897418394,-0.052641631200517805,-0.018710854711041516,0.09797965662972051,-0.05690658856452526,0.0011642364490335724,0.017533456443480387,-0.11679115910656328,-0.014997025079001282,1.0286816072707272,-0.058799437543175515,-0.01685397496434683,0.017887229551407095,0.10639873913065698,-0.0139877918983872,0.2880092056430116,-0.08945269927944752,-0.029338460387481752,0.01640407095423045,0.05409555736516478,0.0007186813205191551,0.08694216206061597,-0.03304631690949607,-0.010110492950531976,0.017120847124513165,-0.12467832063608308,-0.009428570554847648,0.09081006293394127,1.5918367346938775,-0.004371044800189967,1.673469387755102,-0.02759862602326632,1.7755102040816326,-0.0032745390611705087,1.8367346938775508,-0.021445811699040706,1.7551020408163265,-0.033726215489522565,1.7142857142857142,-0.014396207236246262,1.4081632653061225,-0.019015273374810314,1.510204081632653,-0.02248636491512315,1.8367346938775508,-0.01958886181369516,1.8775510204081631,-0.01868166944940761,1.6122448979591835,-0.003311930924378804,1.6530612244897958,-0.013561223616072138
2025-11-04,2025-11,577,563,0.011558422779608259,0.0004142117420129097,0.017320192462452685,-0.09264023025830673,-0.009582193696262044,0.15790378623309412,0.0020545926451731224,0.000726021019609795,0.0173858097759371,-0.0961553793145041,-0.018206201025982017,0.08210968312674335,0.006616019812521921,0.007386635174269542,0.022151114102519354,-0.03801944055809321,-0.007326604724964448,1.1906486872051443,0.031665722363677186,-0.0018414659666114615,0.015671390844456352,0.005741434071059554,-0.006808912603087626,0.275703063500779,0.056300105019075106,0.014805644928049738,0.015714025271442996,-0.028102608320060077,-0.006328397737094682,0.0686548457347921,0.007951914891557305,-0.0007736513881235968,0.019285608730605634,-0.13658260752547724,-0.01784371301402743,0.07803268847055733,1.7678571428571428,-0.0040054311151299475,1.7499999999999998,-0.0036489789803902046,1.857142857142857,0.0027437780314124,1.8749999999999998,-0.00652896596661146,1.8749999999999998,0.010118144928049739,1.7678571428571428,-0.005193294245266454,1.2678571428571428,-0.0127518365534049,1.4107142857142856,-0.021732986740267732,1.732142857142857,-0.011656961867821591,1.8928571428571428,-0.011541055460230484,1.5714285714285714,-0.01025696916566611,1.4285714285714284,-0.021415141585456002
2025-11-05,2025-11,673,650,-0.010670581153904105,-0.004362696638995342,0.018028740376716694,0.020703744571834395,-0.004677910721932089,0.18045025860460906,0.0007715819359675615,-0.0025526950450771423,0.01865892866770183,0.04630973799528892,-0.01055149768793297,0.08785785505404839,0.000525008095637216,0.0003453063313115304,0.020305471565699396,-0.007876242690549838,0.004200204151969665,1.134658898298557,-0.01591851571796333,-0.006781395493636307,0.017473270221802287,-0.010280863284820155,-0.0013494759755305532,0.3202545389819603,-0.013301880463024432,-0.0001939915747795626,0.017931438865384702,-0.034907709999869606,-0.0214502133165001,0.07457201109769253,0.029230966022493324,-0.0006608595959563448,0.02027955899855954,0.04561295417551505,-0.00901787478403394,0.09680746759359653,1.7076923076923076,-0.00863192740822611,1.6923076923076923,-0.006783464275846373,1.8615384615384616,-0.004308539822534624,1.8153846153846154,-0.011319857032097846,1.8,-0.004693991574779562,1.7846153846153845,-0.005122398057494806,1.2307692307692308,-0.007754833798855166,1.4615384615384615,-0.014205343841779123,1.7538461538461538,-0.0001844112326457193,1.8923076923076922,-0.006080245206299783,1.6923076923076923,-0.025680982547269332,1.3692307692307693,-0.012440951707110863
2025-11-06,2025-11,661,638,-0.055067373451612264,-0.004501755555377665,0.01743407802352439,-0.13360207881249228,-0.0018676603356750279,0.17394264644826762,-0.051596481066748245,-0.0006957086823013645,0.017135193083834505,-0.17844225723183432,-0.010474108841223718,0.08353306577191688,-0.03620343469747645,-0.020590721253051697,0.023838425159753145,-0.03164714827625504,-0.0334596207890976,1.1572805726900697,0.006810796684710492,-0.017979093033961308,0.017745554760619422,0.033948567644019094,0.02466635808727155,0.36981312013813294,-0.0367251901404701,-0.006452341831081929,0.016494771784020625,-0.130613133827586,-0.003995640240918037,0.0804375478764996,-0.040454693799825865,-0.012589286960928136,0.019035503634507,-0.17600903012067207,-0.03040866016212036,0.09692444631946273,1.7230769230769232,-0.008809447863069975,1.830769230769231,-0.005272631759224442,1.8,-0.025090721253051698,1.830769230769231,-0.022556016110884383,1.8,-0.01095234183108193,1.8615384615384616,-0.017243133114774288,1.2,-0.004867660335675028,1.4307692307692308,-0.014051031918146795,1.830769230769231,-0.03803654386602068,1.8153846153846154,0.02012789654881001,1.7230769230769232,-0.008303332548610345,1.3384615384615386,-0.03375481400827421
2025-11-07,2025-11,436,427,-0.016393590375029434,0.007502656184441427,0.02044595562859973,0.07495253127730676,0.0055914707259931695,0.23773040018196023,0.02113450835426717,0.010763916364295596,0.021646964192398206,0.06847498758376687,0.02794427778718136,0.10825579288567222,0.09059742491663883,0.015105954441205705,0.021971918166455072,0.03054651035646014,0.030407706869772268,1.0327810679757319,-0.014217758849369103,0.013223095028029042,0.02154910887046429,0.03831956685779156,0.009459742181594812,0.29830473886672837,0.023740351833029125,0.0035247580182226797,0.021263218302830858,0.0760014998295698,0.022027201691862872,0.09919842629325251,-0.04172447968644168,0.007972036077658014,0.021816196673137007,0.05729742772134317,0.03155869462580626,0.15922315929864728,1.71875,0.003205781184441427,1.640625,0.006662353864295595,1.828125,0.010535641941205705,1.71875,0.008926220028029041,1.84375,-0.00108461698177732,1.703125,0.0037142235776580134,1.4375,0.0019977207259931694,1.578125,0.02399896528718136,1.765625,0.025993644369772268,1.890625,0.004733179681594812,1.703125,0.017769389191862873,1.546875,0.02769150712580626
2025-11-10,2025-11,455,443,-0.0565772455677235,-0.010921923868343066,0.01887718446379311,-0.22265684840390662,-0.025355509503488114,0.2290222624274479,-0.0977489782197553,-0.013919690511280123,0.02012677481128829,-0.2646525023544155,-0.03887016008514488,0.11797783401032741,-0.04128939244035985,0.004103642618715597,0.017674841485209602,-0.022429457012158403,-0.0030052279122929366,1.0444058071483266,-0.09266023591797529,-0.009524865548632987,0.01891162802192116,-0.08618452461142849,0.001003709944089633,0.30432924001731654,-0.059506609046321275,-0.008133113112294048,0.019110549804243204,-0.2586781015604952,-0.03221193878307688,0.0895490302619609,-0.06402413098915787,-0.013125605139830503,0.021193169482820302,-0.20935550372740253,-0.025205770753983094,0.1729190609079193,1.5454545454545454,-0.014785560231979428,1.5454545454545454,-0.017783326874916485,1.8409090909090908,-0.0004986301085571302,1.7954545454545454,-0.01401350191226935,1.6590909090909092,-0.012280840385021322,1.5909090909090908,-0.017102877867103232,1.0454545454545454,-0.027969145867124477,1.4318181818181819,-0.04244970553969033,1.7727272727272727,-0.007437046094111118,1.8863636363636365,-0.0037121991468194587,1.5,-0.03596193878307688,1.2272727272727273,-0.02827395257216491
2025-11-11,2025-11,364,353,-0.1130303142082275,-0.0016024435824737795,0.019219497917624378,-0.18752369595060617,-0.001253516995989263,0.232167329958507,-0.08396087623216628,0.009042172317006738,0.017793757799837967,-0.1840852910529879,-0.010701532933079218,0.10022798914994513,-0.07300253292704963,0.007163427595558516,0.02135189399455096,0.014059787631306874,0.00397221809707783,1.078196210520608,-0.060088731946057294,-0.003829951818206903,0.016566133177508824,-0.009942486526082065,0.006317228877138767,0.32699733355215616,-0.0344508563945928,-0.007754846526365433,0.01806302476442583,-0.11695913780858877,-0.0037240151384262746,0.0812745202332735,-0.12563876044736838,-0.0153750131316512,0.017476337739726896,-0.1412424525189914,-0.009976169752628371,0.10889151969126293,1.7045454545454546,-0.0058638072188374165,1.6590909090909092,0.004894445044279465,1.8636363636363635,0.002504336686467607,1.8409090909090908,-0.00843222454547963,1.6818181818181819,-0.011959391980910887,1.7272727272727273,-0.01969319494983302,1.1590909090909092,-0.004151244268716536,1.4318181818181819,-0.014281078387624673,1.7727272727272727,-0.000459600084740352,1.9090909090909092,0.001544501604411495,1.5681818181818181,-0.00764446968388082,1.3863636363636362,-0.013442078843537462
