date,ticker,sym_root,sym_suffix,n_quotes,quoted_spread_bps_mean,quoted_spread_bps_median,mid_price_mean
2026-07-30,DD,DD,,9240,18.0932,17.1111,139.6946
2026-07-30,DE,DE,,19664,14.1587,13.5965,600.6321
2026-07-30,DHI,DHI,,31446,11.6924,10.3196,145.0486
2026-07-30,DIS,DIS,,160312,1.9983,2.0822,95.5184
2026-07-30,DKNG,DKNG,,119926,5.0754,4.2653,23.4816
2026-07-30,DLR,DLR,,17385,12.5596,11.9211,193.3164
2026-07-30,DOW,DOW,,111798,4.2558,3.3653,29.7981
2026-07-30,DUK,DUK,,130557,2.9837,3.1561,126.3868
2026-07-30,DXCM,DXCM,,50268,6.339,5.4157,73.8282
2026-07-30,EA,EA,,42489,1.6155,1.4354,209.2595
2026-07-30,ECL,ECL,,18450,10.793,9.3357,277.45
2026-07-30,ELV,ELV,,14126,13.4043,11.9702,374.5341
2026-07-30,EMR,EMR,,22019,9.2979,8.1114,148.4981
2026-07-30,ENPH,ENPH,,37043,22.3842,19.4634,36.3485
2026-07-30,EOG,EOG,,28107,8.9788,7.6786,143.9712
2026-07-30,EQIX,EQIX,,11253,21.5387,20.5403,1053.2288
2026-07-30,ETN,ETN,,40327,10.0793,8.3076,384.9905
2026-07-30,EXC,EXC,,238748,2.6292,2.2175,45.202
2026-07-30,F,F,,110665,6.7759,6.759,14.7876
2026-07-30,FCX,FCX,,271225,3.6525,3.1746,62.9776
2026-07-30,FDX,FDX,,20587,9.4155,8.1366,306.4874
2026-07-30,FSLR,FSLR,,18011,31.7697,29.4695,203.8654
2026-07-30,FTNT,FTNT,,86593,14.2047,12.3133,155.5125
2026-07-30,GD,GD,,15727,11.3101,9.9568,378.3161
2026-07-30,GE,GE,,38710,8.0179,7.069,353.2088
2026-07-30,GEHC,GEHC,,80591,5.6613,5.7554,69.0927
2026-07-30,GILD,GILD,,68845,4.4576,3.0867,129.9007
2026-07-30,GIS,GIS,,177141,3.1104,2.7628,36.2571
2026-07-30,GM,GM,,52443,4.774,4.5553,87.3963
2026-07-30,GOOGL,GOOG,L,734184,1.6487,1.5034,333.2558
2026-07-30,GS,GS,,45079,8.4363,7.8581,1015.9268
2026-07-30,HAL,HAL,,104858,3.8393,3.1934,31.3645
2026-07-30,HCA,HCA,,40048,9.903,9.0186,397.2771
2026-07-30,HD,HD,,52452,4.3886,3.6065,332.6693
2026-07-30,HON,HON,,24441,8.7259,7.9218,239.231
2026-07-30,ICE,ICE,,40103,10.3979,9.2063,153.4546
2026-07-30,INTC,INTC,,1553568,2.281,2.1687,92.1382
2026-07-30,INTU,INTU,,56636,8.7888,7.7528,310.5797
2026-07-30,ISRG,ISRG,,36618,6.2312,5.4238,350.5613
2026-07-30,IWM,IWM,,2517166,0.6176,0.6872,290.6375
2026-07-30,JNJ,JNJ,,57412,4.2105,3.9038,255.9292
2026-07-30,JPM,JPM,,65139,3.5528,3.1327,349.5417
2026-07-30,KHC,KHC,,192003,3.8676,3.7872,26.4487
2026-07-30,KMI,KMI,,114421,3.2306,3.1791,31.5059
2026-07-30,KO,KO,,297235,1.9576,2.2637,87.9621
2026-07-30,KR,KR,,91446,5.2363,5.172,57.9342
2026-07-30,LIN,LIN,,33816,6.5001,6.0792,506.372
2026-07-30,LLY,LLY,,34592,7.6194,6.628,1163.1779
2026-07-30,LMT,LMT,,16989,11.7016,10.5285,562.53
2026-07-30,LOW,LOW,,17808,11.8081,10.5309,210.5185
2026-07-30,LULU,LULU,,19409,11.4216,10.3102,116.9834
2026-07-30,MA,MA,,69929,7.1942,6.6165,574.8321
2026-07-30,MCD,MCD,,64949,3.6266,2.9951,267.9463
2026-07-30,MDLZ,MDLZ,,166591,2.9769,3.1686,62.9194
2026-07-30,MDT,MDT,,188314,2.5406,2.3367,85.686
2026-07-30,META,META,,288055,2.4849,2.0675,532.8788
2026-07-30,MLM,MLM,,13298,22.0123,19.4572,544.7393
2026-07-30,MNST,MNST,,99991,3.9785,3.1268,96.3993
2026-07-30,MO,MO,,134587,4.6655,4.3665,68.547
2026-07-30,MPC,MPC,,26167,14.3601,12.4631,313.1715
2026-07-30,MRK,MRK,,55162,3.8256,3.1116,128.8254
2026-07-30,MS,MS,,47054,6.0021,5.2526,209.0286
2026-07-30,MSFT,MSFT,,674744,2.0774,1.7971,451.1522
2026-07-30,MU,MU,,811274,3.8024,3.5298,852.4156
2026-07-30,NEE,NEE,,250868,2.8473,2.2944,87.5786
2026-07-30,NEM,NEM,,126183,5.3889,4.3015,94.2429
2026-07-30,NFLX,NFLX,,570396,1.9783,1.4044,71.9463
2026-07-30,NKE,NKE,,160529,2.8353,2.4036,41.7156
2026-07-30,NOC,NOC,,13607,14.6834,13.0782,526.4625
2026-07-30,NOW,NOW,,283460,4.3354,3.7478,108.7149
2026-07-30,NSC,NSC,,26820,10.1255,8.7591,331.6436
2026-07-30,NUE,NUE,,10598,16.5857,14.4449,257.5784
2026-07-30,NVDA,NVDA,,1851116,1.1629,1.0335,194.3953
2026-07-30,O,O,,185312,2.1597,1.566,64.0074
2026-07-30,OKE,OKE,,26070,5.8426,4.5305,88.6916
2026-07-30,ORCL,ORCL,,140851,5.4643,4.7748,126.2421
2026-07-30,ORLY,ORLY,,96925,8.3791,6.9005,87.7448
2026-07-30,PANW,PANW,,58639,15.7398,15.1817,319.3775
2026-07-30,PCG,PCG,,89560,5.7012,5.7029,17.5569
2026-07-30,PEP,PEP,,200901,3.0698,2.8578,140.1137
2026-07-30,PFE,PFE,,124381,4.0541,4.0543,24.7038
2026-07-30,PG,PG,,72918,3.1193,2.7964,143.1092
2026-07-30,PGR,PGR,,17945,9.5953,8.93,212.6789
2026-07-30,PLD,PLD,,23949,5.7623,4.8465,145.1841
2026-07-30,PLTR,PLTR,,247153,3.6709,3.2765,121.8548
2026-07-30,PLUG,PLUG,,39207,48.6449,48.4262,2.0584
2026-07-30,PM,PM,,30094,9.1654,8.326,192.9621
2026-07-30,PPG,PPG,,13540,12.8473,10.7479,111.6807
2026-07-30,PSA,PSA,,17272,15.8075,14.5782,314.0375
2026-07-30,PSX,PSX,,29674,11.9326,10.9323,209.8121
2026-07-30,QCOM,QCOM,,127154,8.1347,7.2874,151.217
2026-07-30,RBLX,RBLX,,92139,10.1677,8.3577,48.3992
2026-07-30,ROST,ROST,,25902,8.2871,7.5359,250.4298
2026-07-30,RTX,RTX,,29671,6.7994,6.1418,211.6044
2026-07-30,SBUX,SBUX,,125456,7.5754,6.5059,106.7546
2026-07-30,SCHW,SCHW,,76651,3.324,2.88,103.9526
2026-07-30,SHW,SHW,,28146,10.0471,9.6175,342.5456
2026-07-30,SLB,SLB,,164890,2.7844,2.0561,48.7213
2026-07-30,SNPS,SNPS,,32697,9.8122,9.0529,372.7621
2026-07-30,SO,SO,,83604,5.8802,5.3008,94.393
2026-07-30,SOC,SOC,,17980,23.6087,22.6501,4.4058
2026-07-30,SPG,SPG,,11612,13.7083,12.9514,230.1657
2026-07-30,SPGI,SPGI,,47235,7.8048,7.4014,410.3725
2026-07-30,SPOT,SPOT,,22421,10.4325,9.5601,515.4069
2026-07-30,SRE,SRE,,20853,7.6867,6.7257,88.9826
2026-07-30,STZ,STZ,,10860,12.9859,12.3925,129.4125
2026-07-30,SYK,SYK,,23855,9.6713,7.773,347.1365
2026-07-30,SYY,SYY,,37994,5.4318,4.7455,84.2204
2026-07-30,T,T,,169528,4.3077,4.3057,23.2374
2026-07-30,TJX,TJX,,33470,5.5054,4.4342,158.7568
2026-07-30,TMO,TMO,,27257,8.4845,7.6957,568.1166
2026-07-30,TMUS,TMUS,,55213,8.3631,6.8934,176.0438
2026-07-30,TSLA,TSLA,,458980,2.7336,2.6125,306.7779
2026-07-30,TT,TT,,22018,15.9917,14.0988,448.0967
2026-07-30,TTWO,TTWO,,24987,12.5542,11.5004,244.8494
2026-07-30,TXN,TXN,,92144,10.5288,10.2724,280.4702
2026-07-30,UBER,UBER,,198370,2.3337,1.4496,69.3129
2026-07-30,UNH,UNH,,48342,5.6256,5.203,422.1783
2026-07-30,UPS,UPS,,42123,5.4482,4.8405,103.5187
2026-07-30,V,V,,76561,3.8604,3.0375,363.7757
2026-07-30,VICI,VICI,,109184,4.1055,3.819,26.1785
2026-07-30,VLO,VLO,,25579,17.4684,14.9307,308.1935
2026-07-30,VMC,VMC,,32817,13.6915,12.0859,274.0812
2026-07-30,VRTX,VRTX,,21922,9.7351,9.0459,475.1912
2026-07-30,VST,VST,,30055,9.88,9.4156,149.2666
2026-07-30,VZ,VZ,,261875,2.3497,2.1723,46.0761
2026-07-30,WBD,WBD,,82994,3.9239,3.9131,25.5574
2026-07-30,WEC,WEC,,27452,7.5014,6.3813,110.0075
2026-07-30,WELL,WELL,,29472,10.0966,9.3462,235.8276
2026-07-30,WFC,WFC,,121877,2.2177,2.3449,84.7903
2026-07-30,WM,WM,,21904,10.8395,9.7244,226.562
2026-07-30,WMB,WMB,,55820,3.8638,2.8559,70.3529
2026-07-30,WMT,WMT,,556749,1.7935,1.7921,111.3819
2026-07-30,XEL,XEL,,165170,3.1713,2.5549,78.7411
2026-07-30,XOM,XOM,,158147,2.5407,2.5607,155.6762
2026-07-30,YUM,YUM,,15938,17.1481,15.3984,157.2503
2026-07-30,ZTS,ZTS,,31348,6.4407,5.2798,75.7941
2026-07-31,AAPL,AAPL,,1674889,1.4761,1.3264,302.5267
2026-07-31,ABBV,ABBV,,28082,9.3526,8.2565,252.3195
2026-07-31,ABNB,ABNB,,29492,8.4352,7.249,151.667
2026-07-31,ABT,ABT,,114054,3.7563,2.8462,105.2009
2026-07-31,ACN,ACN,,29743,10.8933,9.7466,164.0898
2026-07-31,ADBE,ADBE,,72309,6.7656,5.7241,247.1007
2026-07-31,AEP,AEP,,101225,3.6342,3.1187,128.417
2026-07-31,AMAT,AMAT,,148925,15.1352,14.1146,513.744
2026-07-31,AMD,AMD,,419225,8.5622,8.1969,489.7044
2026-07-31,AMGN,AMGN,,27662,7.7643,6.7906,383.623
2026-07-31,AMT,AMT,,18796,10.6387,9.291,172.0838
2026-07-31,AMZN,AMZN,,786827,1.6697,1.4768,269.9889
2026-07-31,AON,AON,,16734,13.6044,10.9951,362.6985
2026-07-31,APD,APD,,20049,13.7749,12.5891,293.7711
2026-07-31,AVB,AVB,,17504,12.0538,11.3156,186.0757
2026-07-31,AVGO,AVGO,,183531,5.1887,4.6697,386.1401
2026-07-31,AXON,AXON,,14721,27.571,25.4655,521.9404
2026-07-31,AXP,AXP,,24630,6.1923,5.3517,337.362
2026-07-31,BA,BA,,36337,6.8758,6.4866,214.2782
2026-07-31,BAC,BAC,,254388,1.7137,1.6123,61.9623
2026-07-31,BKNG,BKNG,,227655,2.9181,2.0714,193.6324
2026-07-31,BLK,BLK,,10661,14.8799,13.4361,1094.0809
2026-07-31,BMY,BMY,,120078,3.2601,3.0783,64.6601
2026-07-31,BRK-B,BRK,B,27434,3.481,2.737,511.0495
2026-07-31,C,C,,88427,3.1011,3.0046,132.9801
2026-07-31,CAT,CAT,,47642,11.204,10.1485,817.4545
2026-07-31,CB,CB,,18719,8.9928,7.9736,351.5062
2026-07-31,CCI,CCI,,24645,8.621,7.8927,75.6635
2026-07-31,CDNS,CDNS,,27388,12.6447,11.5097,337.5577
2026-07-31,CEG,CEG,,32147,8.3197,7.5563,263.2912
2026-07-31,CHTR,CHTR,,23590,16.2168,13.7684,144.5221
2026-07-31,CI,CI,,23358,9.5037,8.4878,282.7972
2026-07-31,CL,CL,,42482,5.1427,4.3874,91.1465
2026-07-31,CMCSA,CMCS,A,168158,4.2926,4.185,23.8688
2026-07-31,CME,CME,,33330,5.5192,4.4761,268.2677
2026-07-31,CMG,CMG,,238647,3.0664,2.6613,37.5842
2026-07-31,COIN,COIN,,134284,7.8998,7.482,144.3111
2026-07-31,COP,COP,,92505,4.533,4.1575,119.2732
2026-07-31,COST,COST,,34181,6.9985,6.2947,950.7084
2026-07-31,CRM,CRM,,54222,7.268,6.094,182.2458
2026-07-31,CRWD,CRWD,,85427,9.2412,7.9862,188.4918
2026-07-31,CSCO,CSCO,,244043,3.1689,2.6225,115.0743
2026-07-31,CSX,CSX,,119647,2.1954,1.991,50.2609
2026-07-31,CVX,CVX,,99748,2.8725,2.5538,195.067
2026-07-31,D,D,,79859,3.7896,4.2909,69.6677
2026-07-31,DD,DD,,16039,11.7307,9.4659,137.7497
2026-07-31,DE,DE,,16861,12.3096,11.0958,594.8035
2026-07-31,DHI,DHI,,27473,10.3702,9.0319,143.6882
2026-07-31,DIS,DIS,,128746,2.5251,2.0818,96.0898
2026-07-31,DKNG,DKNG,,94500,5.4305,4.2635,23.491
2026-07-31,DLR,DLR,,17933,11.0429,10.4707,190.5426
2026-07-31,DOW,DOW,,138884,4.0413,3.3328,30.0325
2026-07-31,DUK,DUK,,92172,3.0339,2.3926,125.6932
2026-07-31,DXCM,DXCM,,66135,9.161,7.3593,82.9477
2026-07-31,EA,EA,,16455,0.6158,0.4765,209.8697
2026-07-31,ECL,ECL,,11792,9.5387,8.0096,276.8927
2026-07-31,ELV,ELV,,12525,10.6707,8.7418,377.3713
2026-07-31,EMR,EMR,,17911,9.5909,8.6508,149.5849
2026-07-31,ENPH,ENPH,,41203,18.4695,15.9109,37.4152
2026-07-31,EOG,EOG,,23041,10.05,8.2628,146.7156
2026-07-31,EQIX,EQIX,,9325,22.0253,21.7955,1030.3668
2026-07-31,ETN,ETN,,51880,14.2035,11.715,409.4654
2026-07-31,EXC,EXC,,208145,2.5063,2.1775,45.9043
2026-07-31,F,F,,119872,6.875,6.8705,14.5717
2026-07-31,FCX,FCX,,391668,3.9453,3.2305,62.2
2026-07-31,FDX,FDX,,16823,10.0278,9.0774,308.9701
2026-07-31,FSLR,FSLR,,29395,34.9903,31.991,212.5351
2026-07-31,FTNT,FTNT,,48541,11.5319,9.6138,158.6465
2026-07-31,GD,GD,,16130,10.2968,8.3418,380.9796
2026-07-31,GE,GE,,33166,6.842,6.1951,359.3112
2026-07-31,GEHC,GEHC,,89246,4.629,4.4147,67.8592
2026-07-31,GILD,GILD,,64955,4.111,3.0755,130.1167
2026-07-31,GIS,GIS,,166488,3.199,2.7797,36.015
2026-07-31,GM,GM,,38758,4.6729,3.4151,88.2615
2026-07-31,GOOGL,GOOG,L,567825,1.7855,1.7055,350.8047
2026-07-31,GS,GS,,42395,10.1326,9.5146,1021.216
2026-07-31,HAL,HAL,,126939,3.7414,3.1294,31.9291
2026-07-31,HCA,HCA,,37165,9.1444,8.5887,398.9551
2026-07-31,HD,HD,,47981,4.1348,3.3205,331.5605
2026-07-31,HON,HON,,17417,9.9448,9.5189,242.925
2026-07-31,ICE,ICE,,37305,8.4998,7.8385,153.2485
2026-07-31,INTC,INTC,,1757466,2.8943,3.2087,92.6685
2026-07-31,INTU,INTU,,33282,10.3272,8.6112,314.8543
2026-07-31,ISRG,ISRG,,28324,7.6114,6.8162,352.1618
2026-07-31,IWM,IWM,,2894792,0.5857,0.6861,290.2815
2026-07-31,JNJ,JNJ,,40908,4.9029,4.2744,256.2791
2026-07-31,JPM,JPM,,57287,3.7794,3.3925,352.6615
2026-07-31,KHC,KHC,,186510,4.0757,3.8395,26.07
2026-07-31,KMI,KMI,,128471,3.242,3.1216,31.9996
2026-07-31,KO,KO,,291021,1.7933,1.145,87.579
2026-07-31,KR,KR,,73082,3.8568,3.4507,57.8886
2026-07-31,LIN,LIN,,51522,9.1606,8.3399,478.0458
2026-07-31,LLY,LLY,,26737,8.3205,7.2936,1138.3867
2026-07-31,LMT,LMT,,12796,12.3039,11.2072,577.5913
2026-07-31,LOW,LOW,,16796,9.7224,9.0859,208.5348
2026-07-31,LULU,LULU,,21433,10.2247,9.2317,118.9968
2026-07-31,MA,MA,,49550,6.3014,5.5878,571.4845
2026-07-31,MCD,MCD,,60718,3.1236,2.6068,269.5353
2026-07-31,MDLZ,MDLZ,,264753,3.1393,3.1837,62.4457
2026-07-31,MDT,MDT,,141935,4.6596,3.5738,84.7483
2026-07-31,META,META,,186404,3.7006,3.2597,548.8964
2026-07-31,MLM,MLM,,15817,16.647,15.662,534.0166
2026-07-31,MNST,MNST,,76945,3.6214,3.1067,96.5824
2026-07-31,MO,MO,,93540,4.5701,4.3206,68.8915
2026-07-31,MPC,MPC,,17722,12.1649,10.546,313.4369
2026-07-31,MRK,MRK,,49155,3.9281,3.0656,130.3004
2026-07-31,MS,MS,,46653,5.4331,4.7436,210.8253
2026-07-31,MSFT,MSFT,,364244,2.3435,2.1548,459.6655
2026-07-31,MU,MU,,789921,6.6719,6.2439,843.1829
2026-07-31,NEE,NEE,,252867,2.1572,2.2789,87.6035
2026-07-31,NEM,NEM,,71604,6.7655,5.418,93.2613
2026-07-31,NFLX,NFLX,,385309,2.0283,1.3991,71.6372
2026-07-31,NKE,NKE,,187452,2.6608,2.3966,41.7715
2026-07-31,NOC,NOC,,9914,15.7869,14.3428,538.7116
2026-07-31,NOW,NOW,,261994,5.6408,5.4103,110.6141
2026-07-31,NSC,NSC,,19143,9.9631,9.2244,335.4493
2026-07-31,NUE,NUE,,10159,14.7581,12.339,257.908
2026-07-31,NVDA,NVDA,,1111752,1.4939,1.5164,197.581
2026-07-31,O,O,,78959,2.6749,1.5784,63.7003
2026-07-31,OKE,OKE,,27237,5.1766,4.4529,89.6933
2026-07-31,ORCL,ORCL,,99707,6.6464,5.4852,128.2078
2026-07-31,ORLY,ORLY,,78203,3.9056,3.3748,88.9332
2026-07-31,PANW,PANW,,33849,14.9427,13.6795,327.6881
2026-07-31,PCG,PCG,,104740,5.7322,5.7094,17.5264
2026-07-31,PEP,PEP,,112953,2.6298,2.1522,139.5398
2026-07-31,PFE,PFE,,136464,4.0111,4.004,24.9717
2026-07-31,PG,PG,,102084,3.191,2.7851,143.5676
2026-07-31,PGR,PGR,,11315,11.1988,9.8844,212.7222
2026-07-31,PLD,PLD,,23421,9.3633,8.9695,144.5267
2026-07-31,PLTR,PLTR,,223382,4.0502,3.3319,121.5975
2026-07-31,PLUG,PLUG,,45890,48.7601,48.8998,2.0512
2026-07-31,PM,PM,,28252,8.8191,7.3795,191.6853
2026-07-31,PPG,PPG,,10074,12.1021,10.8162,110.6392
2026-07-31,PSA,PSA,,15963,9.9888,8.7516,321.6379
2026-07-31,PSX,PSX,,24119,11.3061,10.8708,210.4762
2026-07-31,QCOM,QCOM,,112150,8.1806,6.7485,148.3032
2026-07-31,RBLX,RBLX,,161783,7.8867,5.836,34.7104
2026-07-31,ROST,ROST,,18990,6.7371,5.9624,251.5174
2026-07-31,RTX,RTX,,22434,7.1803,6.5171,214.2417
2026-07-31,SBUX,SBUX,,78798,5.5333,4.7432,105.6151
2026-07-31,SCHW,SCHW,,84470,3.1006,2.8494,105.0906
2026-07-31,SHW,SHW,,21478,8.6059,7.6334,340.1779
2026-07-31,SLB,SLB,,152217,2.8083,2.0323,49.23
2026-07-31,SNPS,SNPS,,32302,10.0078,8.2647,383.9516
2026-07-31,SO,SO,,46264,4.8981,4.215,94.6808
2026-07-31,SOC,SOC,,51738,20.4937,20.0602,4.9609
2026-07-31,SPG,SPG,,11177,14.3731,13.8139,230.8153
2026-07-31,SPGI,SPGI,,43221,7.1088,6.2784,413.8586
2026-07-31,SPOT,SPOT,,19105,13.6954,12.0485,507.0853
2026-07-31,SRE,SRE,,16367,7.8665,6.7084,89.2783
2026-07-31,STZ,STZ,,8816,12.1232,10.8008,129.8178
2026-07-31,SYK,SYK,,36326,10.1126,8.989,323.6618
2026-07-31,SYY,SYY,,27950,4.7654,3.5342,85.1047
2026-07-31,T,T,,190262,4.3182,4.3039,23.2568
2026-07-31,TJX,TJX,,24581,6.4043,5.0736,157.8463
2026-07-31,TMO,TMO,,24708,8.0068,7.0044,570.5702
2026-07-31,TMUS,TMUS,,44709,7.8519,7.0266,171.6975
2026-07-31,TSLA,TSLA,,433751,3.167,2.9569,307.589
2026-07-31,TT,TT,,26261,13.2212,11.154,455.5059
2026-07-31,TTWO,TTWO,,22612,12.73,11.312,240.6976
2026-07-31,TXN,TXN,,150990,8.8008,7.9704,276.4836
2026-07-31,UBER,UBER,,155432,2.6673,2.8535,69.9587
2026-07-31,UNH,UNH,,37717,5.9536,5.241,418.7212
2026-07-31,UPS,UPS,,41088,5.9023,4.7886,104.5397
2026-07-31,V,V,,59344,3.0367,2.4758,364.8603
2026-07-31,VICI,VICI,,106058,4.063,3.8088,26.2551
2026-07-31,VLO,VLO,,26721,13.1023,11.605,309.0552
2026-07-31,VMC,VMC,,19304,9.7021,8.1316,271.1148
2026-07-31,VRTX,VRTX,,18387,11.1411,9.5088,474.4286
2026-07-31,VST,VST,,28724,11.1627,10.1211,148.0976
2026-07-31,VZ,VZ,,257879,2.3207,2.154,46.4169
2026-07-31,WBD,WBD,,204007,3.8813,3.8351,25.9721
2026-07-31,WEC,WEC,,32754,5.5631,4.5627,109.8141
2026-07-31,WELL,WELL,,18592,10.2949,9.4156,235.7813
2026-07-31,WFC,WFC,,191240,2.6437,2.3175,86.1475
2026-07-31,WM,WM,,15616,9.6031,8.7604,226.5505
2026-07-31,WMB,WMB,,49936,4.1434,4.185,71.2419
2026-07-31,WMT,WMT,,530858,1.8904,1.7942,111.373
2026-07-31,XEL,XEL,,171924,2.7017,2.5445,78.5671
2026-07-31,XOM,XOM,,136557,2.8275,2.5892,153.9828
2026-07-31,YUM,YUM,,14587,13.7933,11.7088,153.9586
2026-07-31,ZTS,ZTS,,21929,10.5706,9.0844,76.5451
2026-08-03,AAPL,AAPL,,746368,0.7153,0.6519,305.4781
2026-08-03,ABBV,ABBV,,41230,9.2178,8.5146,246.1369
2026-08-03,ABNB,ABNB,,29911,8.8484,7.9271,151.0953
2026-08-03,ABT,ABT,,154441,4.0959,3.7369,107.1644
2026-08-03,ACN,ACN,,31918,11.546,10.2222,167.1368
2026-08-03,ADBE,ADBE,,66612,6.63,5.8989,254.1401
2026-08-03,AEP,AEP,,114727,3.604,3.1243,127.9325
2026-08-03,AMAT,AMAT,,121741,12.0405,11.1094,510.0431
2026-08-03,AMD,AMD,,384830,6.8229,6.3935,479.1178
2026-08-03,AMGN,AMGN,,40299,7.2657,5.9816,379.8737
2026-08-03,AMT,AMT,,19966,10.3304,9.2902,173.2205
2026-08-03,AMZN,AMZN,,573613,1.822,1.7489,284.6212
2026-08-03,AON,AON,,19673,11.6272,10.0348,359.317
2026-08-03,APD,APD,,12160,9.5003,8.2576,291.621
2026-08-03,AVB,AVB,,32369,9.6211,9.1053,187.3071
2026-08-03,AVGO,AVGO,,206465,4.3246,3.8977,386.0623
2026-08-03,AXON,AXON,,22104,20.5025,19.6314,567.0033
2026-08-03,AXP,AXP,,37393,3.5436,2.6181,343.5458
2026-08-03,BA,BA,,53583,6.239,5.726,228.8776
2026-08-03,BAC,BAC,,215957,1.648,1.6097,62.1352
2026-08-03,BKNG,BKNG,,275912,2.1979,1.5595,192.6722
2026-08-03,BLK,BLK,,16690,11.3266,10.6237,1115.3372
2026-08-03,BMY,BMY,,262843,3.755,3.0826,65.0036
2026-08-03,BRK-B,BRK,B,26415,4.1004,3.709,514.0364
2026-08-03,C,C,,74696,2.8307,2.2754,132.1375
2026-08-03,CAT,CAT,,41843,8.4173,7.2839,826.0755
2026-08-03,CB,CB,,24820,6.7439,5.7416,348.1582
2026-08-03,CCI,CCI,,30868,7.1167,6.4437,77.6174
2026-08-03,CDNS,CDNS,,25031,12.1568,10.0803,336.3858
2026-08-03,CEG,CEG,,50524,9.2308,8.4455,271.3138
2026-08-03,CHTR,CHTR,,30707,23.8428,22.462,145.8966
2026-08-03,CI,CI,,19340,10.9252,9.2728,281.1622
2026-08-03,CL,CL,,60797,3.7671,3.3136,91.1065
2026-08-03,CMCSA,CMCS,A,229718,4.1249,4.0543,24.6713
2026-08-03,CME,CME,,22976,6.6377,6.3114,266.3103
2026-08-03,CMG,CMG,,268417,2.9328,2.6871,37.437
2026-08-03,COIN,COIN,,81230,9.4651,8.6837,148.716
2026-08-03,COP,COP,,258534,3.3007,2.5326,118.6439
2026-08-03,COST,COST,,28861,6.8076,6.1071,952.8978
2026-08-03,CRM,CRM,,60570,7.9295,7.4286,189.0667
2026-08-03,CRWD,CRWD,,116423,4.7832,3.5653,198.6152
2026-08-03,CSCO,CSCO,,213341,2.0809,1.7327,115.4677
2026-08-03,CSX,CSX,,162831,2.2883,2.0046,50.0151
2026-08-03,CVX,CVX,,137443,2.4775,2.077,194.0064
2026-08-03,D,D,,137568,3.0221,2.9099,68.6797
2026-08-03,DD,DD,,12922,10.6566,9.3569,139.3487
2026-08-03,DE,DE,,20040,12.8471,11.964,610.6188
2026-08-03,DHI,DHI,,20950,11.4876,9.5838,145.5232
2026-08-03,DIS,DIS,,123337,2.6192,2.0519,97.9863
2026-08-03,DKNG,DKNG,,142540,4.973,4.2872,23.4007
2026-08-03,DLR,DLR,,14555,10.9009,10.125,190.9446
2026-08-03,DOW,DOW,,103525,4.3369,3.325,30.1531
2026-08-03,DUK,DUK,,107586,3.0347,3.1824,124.7109
2026-08-03,DXCM,DXCM,,51493,6.159,4.6674,86.4584
2026-08-03,EA,EA,,7408,0.5304,0.4763,209.9348
2026-08-03,ECL,ECL,,19773,8.1258,6.843,277.4569
2026-08-03,ELV,ELV,,14168,12.1177,10.7932,378.7126
2026-08-03,EMR,EMR,,22831,6.9685,5.8922,152.7719
2026-08-03,ENPH,ENPH,,43649,13.3491,10.3708,38.6874
2026-08-03,EOG,EOG,,40776,6.2716,5.4716,145.9984
2026-08-03,EQIX,EQIX,,8545,20.7709,19.4492,1023.7577
2026-08-03,ETN,ETN,,44974,11.8396,10.4682,430.2229
2026-08-03,EXC,EXC,,202888,2.4512,2.1927,45.7113
2026-08-03,F,F,,111294,6.8184,6.8423,14.6736
2026-08-03,FCX,FCX,,360133,3.1387,3.1641,62.948
2026-08-03,FDX,FDX,,17998,9.0209,8.1231,308.278
2026-08-03,FSLR,FSLR,,50707,22.8783,21.8167,236.1239
2026-08-03,FTNT,FTNT,,53908,7.3182,6.1406,162.6998
2026-08-03,GD,GD,,17433,7.8777,6.2928,382.8947
2026-08-03,GE,GE,,34765,5.3829,4.6687,365.9565
2026-08-03,GEHC,GEHC,,96362,4.441,4.3162,69.4111
2026-08-03,GILD,GILD,,65524,4.4712,3.8392,129.8696
2026-08-03,GIS,GIS,,111899,3.4056,2.7851,36.0619
2026-08-03,GM,GM,,40325,4.1897,3.4128,88.1392
2026-08-03,GOOGL,GOOG,L,678759,1.2599,1.0824,372.8529
2026-08-03,GS,GS,,37327,8.7334,8.066,1016.9562
2026-08-03,HAL,HAL,,96049,3.8288,3.1412,31.8239
2026-08-03,HCA,HCA,,37139,9.7905,8.4102,406.1381
2026-08-03,HD,HD,,39574,5.8475,5.0741,337.0224
2026-08-03,HON,HON,,22744,9.3849,8.5823,245.925
2026-08-03,ICE,ICE,,33951,7.3286,6.5441,152.1396
2026-08-03,INTC,INTC,,1324474,2.4504,2.2188,89.5159
2026-08-03,INTU,INTU,,45598,8.7458,7.9301,322.2135
2026-08-03,ISRG,ISRG,,81856,5.9061,5.3527,372.8466
2026-08-03,IWM,IWM,,1747673,0.4328,0.3384,295.5184
2026-08-03,JNJ,JNJ,,60799,4.9724,3.9689,252.8389
2026-08-03,JPM,JPM,,61610,3.5415,3.1196,352.6226
2026-08-03,KHC,KHC,,161782,4.1346,3.8132,26.2519
2026-08-03,KMI,KMI,,105030,3.4549,3.1691,31.531
2026-08-03,KO,KO,,348619,1.8352,1.1529,87.0595
2026-08-03,KR,KR,,83992,3.6175,3.4188,58.2535
2026-08-03,LIN,LIN,,35394,5.855,5.1742,479.5808
2026-08-03,LLY,LLY,,34589,8.4701,7.3405,1118.9491
